date,location,new_cases,total_cases,new_deaths,total_deaths
2020-03-12,Bahia,0,3,0,0
2020-03-12,Distrito Federal,0,2,0,0
2020-03-12,Espírito Santo,1,2,0,0
2020-03-12,Goiás,3,3,0,0
2020-03-12,Minas Gerais,1,2,0,0
2020-03-12,Paraíba,0,0,0,0
2020-03-12,Pernambuco,2,2,0,0
2020-03-12,Paraná,6,6,0,0
2020-03-12,Rio de Janeiro,12,15,0,0
2020-03-12,Rio Grande do Norte,1,1,0,0
2020-03-12,Rio Grande do Sul,2,4,0,0
2020-03-12,Santa Catarina,2,2,0,0
2020-03-12,São Paulo,16,46,0,0
2020-03-13,Alagoas,0,1,0,0
2020-03-13,Amazonas,2,2,0,0
2020-03-13,Bahia,4,7,0,0
2020-03-13,Distrito Federal,0,2,0,0
2020-03-13,Espírito Santo,0,2,0,0
2020-03-13,Goiás,0,3,0,0
2020-03-13,Minas Gerais,0,2,0,0
2020-03-13,Paraíba,0,0,0,0
2020-03-13,Pernambuco,0,2,0,0
2020-03-13,Paraná,0,6,0,0
2020-03-13,Rio de Janeiro,0,15,0,0
2020-03-13,Rio Grande do Norte,0,1,0,0
2020-03-13,Rio Grande do Sul,0,4,0,0
2020-03-13,Santa Catarina,1,3,0,0
2020-03-13,São Paulo,0,46,0,0
2020-03-14,Alagoas,0,1,0,0
2020-03-14,Amazonas,0,2,0,0
2020-03-14,Bahia,0,7,0,0
2020-03-14,Distrito Federal,6,8,0,0
2020-03-14,Espírito Santo,2,4,0,0
2020-03-14,Goiás,1,4,0,0
2020-03-14,Minas Gerais,2,4,0,0
2020-03-14,Mato Grosso do Sul,2,2,0,0
2020-03-14,Paraíba,0,0,0,0
2020-03-14,Pernambuco,5,7,0,0
2020-03-14,Paraná,0,6,0,0
2020-03-14,Rio de Janeiro,0,15,0,0
2020-03-14,Rio Grande do Norte,0,1,0,0
2020-03-14,Rio Grande do Sul,0,4,0,0
2020-03-14,Santa Catarina,2,5,0,0
2020-03-14,Sergipe,1,1,0,0
2020-03-14,São Paulo,19,65,0,0
2020-03-15,Alagoas,0,1,0,0
2020-03-15,Amazonas,0,2,0,0
2020-03-15,Bahia,2,9,0,0
2020-03-15,Distrito Federal,6,14,0,0
2020-03-15,Espírito Santo,0,4,0,0
2020-03-15,Goiás,0,4,0,0
2020-03-15,Minas Gerais,0,4,0,0
2020-03-15,Mato Grosso do Sul,0,2,0,0
2020-03-15,Paraíba,0,0,0,0
2020-03-15,Pernambuco,1,8,0,0
2020-03-15,Paraná,0,6,0,0
2020-03-15,Rio de Janeiro,9,24,0,0
2020-03-15,Rio Grande do Norte,0,1,0,0
2020-03-15,Rio Grande do Sul,0,4,0,0
2020-03-15,Santa Catarina,1,6,0,0
2020-03-15,Sergipe,0,1,0,0
2020-03-15,São Paulo,0,65,0,0
2020-03-16,Alagoas,0,1,0,0
2020-03-16,Amazonas,0,2,0,0
2020-03-16,Bahia,1,10,0,0
2020-03-16,Ceará,9,9,0,0
2020-03-16,Distrito Federal,5,19,0,0
2020-03-16,Espírito Santo,4,8,0,0
2020-03-16,Goiás,5,9,0,0
2020-03-16,Minas Gerais,2,6,0,0
2020-03-16,Mato Grosso do Sul,2,4,0,0
2020-03-16,Paraíba,0,0,0,0
2020-03-16,Pernambuco,0,8,0,0
2020-03-16,Paraná,0,6,0,0
2020-03-16,Rio de Janeiro,1,25,0,0
2020-03-16,Rio Grande do Norte,0,1,0,0
2020-03-16,Rio Grande do Sul,4,8,0,0
2020-03-16,Santa Catarina,1,7,0,0
2020-03-16,Sergipe,4,5,0,0
2020-03-16,São Paulo,87,152,0,0
2020-03-17,Acre,3,3,0,0
2020-03-17,Alagoas,0,1,0,0
2020-03-17,Amazonas,0,2,0,0
2020-03-17,Bahia,4,14,0,0
2020-03-17,Ceará,1,10,0,0
2020-03-17,Distrito Federal,0,19,0,0
2020-03-17,Espírito Santo,0,8,0,0
2020-03-17,Goiás,1,10,0,0
2020-03-17,Minas Gerais,8,14,0,0
2020-03-17,Mato Grosso do Sul,2,6,0,0
2020-03-17,Paraíba,0,0,0,0
2020-03-17,Pernambuco,10,18,0,0
2020-03-17,Paraná,6,12,0,0
2020-03-17,Rio de Janeiro,0,25,0,0
2020-03-17,Rio Grande do Norte,0,1,0,0
2020-03-17,Rio Grande do Sul,0,8,0,0
2020-03-17,Santa Catarina,0,7,0,0
2020-03-17,Sergipe,0,5,0,0
2020-03-17,São Paulo,12,164,1,1
2020-03-18,Acre,0,3,0,0
2020-03-18,Alagoas,0,1,0,0
2020-03-18,Amazonas,0,2,0,0
2020-03-18,Bahia,13,27,0,0
2020-03-18,Ceará,9,19,0,0
2020-03-18,Distrito Federal,15,34,0,0
2020-03-18,Espírito Santo,3,11,0,0
2020-03-18,Goiás,2,12,0,0
2020-03-18,Minas Gerais,5,19,0,0
2020-03-18,Mato Grosso do Sul,1,7,0,0
2020-03-18,Pará,1,1,0,0
2020-03-18,Paraíba,1,1,0,0
2020-03-18,Pernambuco,1,19,0,0
2020-03-18,Paraná,2,14,0,0
2020-03-18,Rio de Janeiro,38,63,0,0
2020-03-18,Rio Grande do Norte,0,1,0,0
2020-03-18,Rio Grande do Sul,11,19,0,0
2020-03-18,Santa Catarina,7,14,0,0
2020-03-18,Sergipe,1,6,0,0
2020-03-18,São Paulo,76,240,2,3
2020-03-18,Tocantins,1,1,0,0
2020-03-19,Acre,1,4,0,0
2020-03-19,Alagoas,3,4,0,0
2020-03-19,Amazonas,1,3,0,0
2020-03-19,Bahia,4,31,0,0
2020-03-19,Ceará,5,24,0,0
2020-03-19,Distrito Federal,8,42,0,0
2020-03-19,Espírito Santo,2,13,0,0
2020-03-19,Goiás,3,15,0,0
2020-03-19,Minas Gerais,10,29,0,0
2020-03-19,Mato Grosso do Sul,2,9,0,0
2020-03-19,Pará,0,1,0,0
2020-03-19,Paraíba,0,1,0,0
2020-03-19,Pernambuco,9,28,0,0
2020-03-19,Piauí,3,3,0,0
2020-03-19,Paraná,9,23,0,0
2020-03-19,Rio de Janeiro,3,66,2,2
2020-03-19,Rio Grande do Norte,0,1,0,0
2020-03-19,Rio Grande do Sul,12,31,0,0
2020-03-19,Santa Catarina,7,21,0,0
2020-03-19,Sergipe,0,6,0,0
2020-03-19,São Paulo,46,286,2,5
2020-03-19,Tocantins,0,1,0,0
2020-03-20,Acre,3,7,0,0
2020-03-20,Alagoas,2,6,0,0
2020-03-20,Amazonas,4,7,0,0
2020-03-20,Amapá,1,1,0,0
2020-03-20,Bahia,3,34,0,0
2020-03-20,Ceará,44,68,0,0
2020-03-20,Distrito Federal,45,87,0,0
2020-03-20,Espírito Santo,3,16,0,0
2020-03-20,Goiás,3,18,0,0
2020-03-20,Maranhão,1,1,0,0
2020-03-20,Minas Gerais,9,38,0,0
2020-03-20,Mato Grosso do Sul,3,12,0,0
2020-03-20,Mato Grosso,1,1,0,0
2020-03-20,Pará,1,2,0,0
2020-03-20,Paraíba,0,1,0,0
2020-03-20,Pernambuco,3,31,0,0
2020-03-20,Piauí,1,4,0,0
2020-03-20,Paraná,13,36,0,0
2020-03-20,Rio de Janeiro,0,66,0,2
2020-03-20,Rio Grande do Norte,5,6,0,0
2020-03-20,Rondônia,1,1,0,0
2020-03-20,Rio Grande do Sul,12,43,0,0
2020-03-20,Santa Catarina,19,40,0,0
2020-03-20,Sergipe,1,7,0,0
2020-03-20,São Paulo,110,396,4,9
2020-03-20,Tocantins,0,1,0,0
2020-03-21,Acre,4,11,0,0
2020-03-21,Alagoas,1,7,0,0
2020-03-21,Amazonas,4,11,0,0
2020-03-21,Amapá,0,1,0,0
2020-03-21,Bahia,7,41,0,0
2020-03-21,Ceará,16,84,0,0
2020-03-21,Distrito Federal,21,108,0,0
2020-03-21,Espírito Santo,10,26,0,0
2020-03-21,Goiás,1,19,0,0
2020-03-21,Maranhão,1,2,0,0
2020-03-21,Minas Gerais,17,55,0,0
2020-03-21,Mato Grosso do Sul,4,16,0,0
2020-03-21,Mato Grosso,0,1,0,0
2020-03-21,Pará,0,2,0,0
2020-03-21,Paraíba,0,1,0,0
2020-03-21,Pernambuco,2,33,0,0
2020-03-21,Piauí,0,4,0,0
2020-03-21,Paraná,7,43,0,0
2020-03-21,Rio de Janeiro,53,119,1,3
2020-03-21,Rio Grande do Norte,3,9,0,0
2020-03-21,Rondônia,2,3,0,0
2020-03-21,Roraima,2,2,0,0
2020-03-21,Rio Grande do Sul,26,69,0,0
2020-03-21,Santa Catarina,17,57,0,0
2020-03-21,Sergipe,3,10,0,0
2020-03-21,São Paulo,0,396,6,15
2020-03-21,Tocantins,1,2,0,0
2020-03-22,Acre,0,11,0,0
2020-03-22,Alagoas,0,7,0,0
2020-03-22,Amazonas,15,26,0,0
2020-03-22,Amapá,0,1,0,0
2020-03-22,Bahia,14,55,0,0
2020-03-22,Ceará,41,125,0,0
2020-03-22,Distrito Federal,9,117,0,0
2020-03-22,Espírito Santo,0,26,0,0
2020-03-22,Goiás,2,21,0,0
2020-03-22,Maranhão,0,2,0,0
2020-03-22,Minas Gerais,28,83,0,0
2020-03-22,Mato Grosso do Sul,5,21,0,0
2020-03-22,Mato Grosso,1,2,0,0
2020-03-22,Pará,2,4,0,0
2020-03-22,Paraíba,0,1,0,0
2020-03-22,Pernambuco,4,37,0,0
2020-03-22,Piauí,2,6,0,0
2020-03-22,Paraná,11,54,0,0
2020-03-22,Rio de Janeiro,67,186,0,3
2020-03-22,Rio Grande do Norte,4,13,0,0
2020-03-22,Rondônia,0,3,0,0
2020-03-22,Roraima,0,2,0,0
2020-03-22,Rio Grande do Sul,8,77,0,0
2020-03-22,Santa Catarina,11,68,0,0
2020-03-22,Sergipe,0,10,0,0
2020-03-22,São Paulo,235,631,7,22
2020-03-22,Tocantins,3,5,0,0
2020-03-23,Acre,6,17,0,0
2020-03-23,Alagoas,1,8,0,0
2020-03-23,Amazonas,6,32,0,0
2020-03-23,Amapá,0,1,0,0
2020-03-23,Bahia,8,63,0,0
2020-03-23,Ceará,39,164,0,0
2020-03-23,Distrito Federal,21,138,0,0
2020-03-23,Espírito Santo,7,33,0,0
2020-03-23,Goiás,2,23,0,0
2020-03-23,Maranhão,6,8,0,0
2020-03-23,Minas Gerais,45,128,0,0
2020-03-23,Mato Grosso do Sul,0,21,0,0
2020-03-23,Mato Grosso,4,6,0,0
2020-03-23,Pará,1,5,0,0
2020-03-23,Paraíba,1,2,0,0
2020-03-23,Pernambuco,5,42,0,0
2020-03-23,Piauí,0,6,0,0
2020-03-23,Paraná,6,60,0,0
2020-03-23,Rio de Janeiro,47,233,1,4
2020-03-23,Rio Grande do Norte,0,13,0,0
2020-03-23,Rondônia,0,3,0,0
2020-03-23,Roraima,0,2,0,0
2020-03-23,Rio Grande do Sul,19,96,0,0
2020-03-23,Santa Catarina,18,86,0,0
2020-03-23,Sergipe,0,10,0,0
2020-03-23,São Paulo,114,745,8,30
2020-03-23,Tocantins,2,7,0,0
2020-03-24,Acre,4,21,0,0
2020-03-24,Alagoas,2,10,0,0
2020-03-24,Amazonas,15,47,1,1
2020-03-24,Amapá,0,1,0,0
2020-03-24,Bahia,16,79,0,0
2020-03-24,Ceará,21,185,0,0
2020-03-24,Distrito Federal,23,161,0,0
2020-03-24,Espírito Santo,7,40,0,0
2020-03-24,Goiás,6,29,0,0
2020-03-24,Maranhão,0,8,0,0
2020-03-24,Minas Gerais,2,130,0,0
2020-03-24,Mato Grosso do Sul,3,24,0,0
2020-03-24,Mato Grosso,1,7,0,0
2020-03-24,Pará,0,5,0,0
2020-03-24,Paraíba,1,3,0,0
2020-03-24,Pernambuco,0,42,0,0
2020-03-24,Piauí,2,8,0,0
2020-03-24,Paraná,10,70,0,0
2020-03-24,Rio de Janeiro,72,305,2,6
2020-03-24,Rio Grande do Norte,1,14,0,0
2020-03-24,Rondônia,2,5,0,0
2020-03-24,Roraima,6,8,0,0
2020-03-24,Rio Grande do Sul,16,112,0,0
2020-03-24,Santa Catarina,23,109,0,0
2020-03-24,Sergipe,5,15,0,0
2020-03-24,São Paulo,65,810,10,40
2020-03-24,Tocantins,0,7,0,0
2020-03-25,Acre,2,23,0,0
2020-03-25,Alagoas,1,11,0,0
2020-03-25,Amazonas,7,54,0,1
2020-03-25,Amapá,1,2,0,0
2020-03-25,Bahia,12,91,0,0
2020-03-25,Ceará,26,211,0,0
2020-03-25,Distrito Federal,34,195,0,0
2020-03-25,Espírito Santo,0,40,0,0
2020-03-25,Goiás,6,35,0,0
2020-03-25,Maranhão,0,8,0,0
2020-03-25,Minas Gerais,3,133,0,0
2020-03-25,Mato Grosso do Sul,0,24,0,0
2020-03-25,Mato Grosso,2,9,0,0
2020-03-25,Pará,2,7,0,0
2020-03-25,Paraíba,2,5,0,0
2020-03-25,Pernambuco,4,46,1,1
2020-03-25,Piauí,0,8,0,0
2020-03-25,Paraná,27,97,0,0
2020-03-25,Rio de Janeiro,65,370,2,8
2020-03-25,Rio Grande do Norte,0,14,0,0
2020-03-25,Rondônia,0,5,0,0
2020-03-25,Roraima,0,8,0,0
2020-03-25,Rio Grande do Sul,50,162,1,1
2020-03-25,Santa Catarina,13,122,0,0
2020-03-25,Sergipe,1,16,0,0
2020-03-25,São Paulo,52,862,8,48
2020-03-25,Tocantins,0,7,0,0
2020-03-26,Acre,0,23,0,0
2020-03-26,Alagoas,0,11,0,0
2020-03-26,Amazonas,13,67,0,1
2020-03-26,Amapá,0,2,0,0
2020-03-26,Bahia,17,108,0,0
2020-03-26,Ceará,26,237,3,3
2020-03-26,Distrito Federal,6,201,0,0
2020-03-26,Espírito Santo,8,48,0,0
2020-03-26,Goiás,3,38,1,1
2020-03-26,Maranhão,2,10,0,0
2020-03-26,Minas Gerais,20,153,0,0
2020-03-26,Mato Grosso do Sul,1,25,0,0
2020-03-26,Mato Grosso,2,11,0,0
2020-03-26,Pará,6,13,0,0
2020-03-26,Paraíba,1,6,0,0
2020-03-26,Pernambuco,2,48,2,3
2020-03-26,Piauí,1,9,0,0
2020-03-26,Paraná,9,106,0,0
2020-03-26,Rio de Janeiro,51,421,1,9
2020-03-26,Rio Grande do Norte,5,19,0,0
2020-03-26,Rondônia,1,6,0,0
2020-03-26,Roraima,2,10,0,0
2020-03-26,Rio Grande do Sul,28,190,0,1
2020-03-26,Santa Catarina,27,149,1,1
2020-03-26,Sergipe,0,16,0,0
2020-03-26,São Paulo,190,1052,10,58
2020-03-26,Tocantins,1,8,0,0
2020-03-27,Acre,2,25,0,0
2020-03-27,Alagoas,1,12,0,0
2020-03-27,Amazonas,14,81,0,1
2020-03-27,Amapá,1,3,0,0
2020-03-27,Bahia,15,123,0,0
2020-03-27,Ceará,45,282,0,3
2020-03-27,Distrito Federal,40,241,0,0
2020-03-27,Espírito Santo,6,54,0,0
2020-03-27,Goiás,11,49,0,1
2020-03-27,Maranhão,3,13,0,0
2020-03-27,Minas Gerais,36,189,0,0
2020-03-27,Mato Grosso do Sul,3,28,0,0
2020-03-27,Mato Grosso,0,11,0,0
2020-03-27,Pará,3,16,0,0
2020-03-27,Paraíba,4,10,0,0
2020-03-27,Pernambuco,9,57,1,4
2020-03-27,Piauí,1,10,1,1
2020-03-27,Paraná,19,125,2,2
2020-03-27,Rio de Janeiro,72,493,1,10
2020-03-27,Rio Grande do Norte,9,28,0,0
2020-03-27,Rondônia,0,6,0,0
2020-03-27,Roraima,2,12,0,0
2020-03-27,Rio Grande do Sul,7,197,1,2
2020-03-27,Santa Catarina,14,163,0,1
2020-03-27,Sergipe,0,16,0,0
2020-03-27,São Paulo,171,1223,10,68
2020-03-27,Tocantins,1,9,0,0
2020-03-28,Acre,0,25,0,0
2020-03-28,Alagoas,2,14,0,0
2020-03-28,Amazonas,30,111,0,1
2020-03-28,Amapá,1,4,0,0
2020-03-28,Bahia,4,127,0,0
2020-03-28,Ceará,40,322,1,4
2020-03-28,Distrito Federal,19,260,0,0
2020-03-28,Espírito Santo,7,61,0,0
2020-03-28,Goiás,7,56,0,1
2020-03-28,Maranhão,2,15,0,0
2020-03-28,Minas Gerais,16,205,0,0
2020-03-28,Mato Grosso do Sul,3,31,0,0
2020-03-28,Mato Grosso,0,11,0,0
2020-03-28,Pará,2,18,0,0
2020-03-28,Paraíba,4,14,0,0
2020-03-28,Pernambuco,11,68,1,5
2020-03-28,Piauí,1,11,0,1
2020-03-28,Paraná,12,137,0,2
2020-03-28,Rio de Janeiro,65,558,3,13
2020-03-28,Rio Grande do Norte,40,68,1,1
2020-03-28,Rondônia,0,6,0,0
2020-03-28,Roraima,4,16,0,0
2020-03-28,Rio Grande do Sul,3,200,0,2
2020-03-28,Santa Catarina,21,184,0,1
2020-03-28,Sergipe,0,16,0,0
2020-03-28,São Paulo,183,1406,16,84
2020-03-28,Tocantins,0,9,0,0
2020-03-29,Acre,9,34,0,0
2020-03-29,Alagoas,3,17,0,0
2020-03-29,Amazonas,29,140,0,1
2020-03-29,Amapá,4,8,0,0
2020-03-29,Bahia,29,156,1,1
2020-03-29,Ceará,37,359,1,5
2020-03-29,Distrito Federal,38,298,1,1
2020-03-29,Espírito Santo,11,72,0,0
2020-03-29,Goiás,0,56,0,1
2020-03-29,Maranhão,6,21,1,1
2020-03-29,Minas Gerais,26,231,0,0
2020-03-29,Mato Grosso do Sul,5,36,0,0
2020-03-29,Mato Grosso,0,11,0,0
2020-03-29,Pará,2,20,0,0
2020-03-29,Paraíba,0,14,0,0
2020-03-29,Pernambuco,5,73,0,5
2020-03-29,Piauí,5,16,2,3
2020-03-29,Paraná,15,152,0,2
2020-03-29,Rio de Janeiro,42,600,4,17
2020-03-29,Rio Grande do Norte,0,68,0,1
2020-03-29,Rondônia,0,6,0,0
2020-03-29,Roraima,0,16,0,0
2020-03-29,Rio Grande do Sul,30,230,0,2
2020-03-29,Santa Catarina,13,197,0,1
2020-03-29,Sergipe,0,16,0,0
2020-03-29,São Paulo,45,1451,14,98
2020-03-29,Tocantins,1,10,0,0
2020-03-30,Acre,7,41,0,0
2020-03-30,Alagoas,0,17,0,0
2020-03-30,Amazonas,11,151,1,2
2020-03-30,Amapá,0,8,0,0
2020-03-30,Bahia,20,176,1,2
2020-03-30,Ceará,23,382,0,5
2020-03-30,Distrito Federal,14,312,1,2
2020-03-30,Espírito Santo,13,85,0,0
2020-03-30,Goiás,4,60,0,1
2020-03-30,Maranhão,9,30,0,1
2020-03-30,Minas Gerais,30,261,1,1
2020-03-30,Mato Grosso do Sul,8,44,0,0
2020-03-30,Mato Grosso,7,18,0,0
2020-03-30,Pará,6,26,0,0
2020-03-30,Paraíba,3,17,0,0
2020-03-30,Pernambuco,4,77,1,6
2020-03-30,Piauí,2,18,1,4
2020-03-30,Paraná,8,160,1,3
2020-03-30,Rio de Janeiro,57,657,1,18
2020-03-30,Rio Grande do Norte,9,77,0,1
2020-03-30,Rondônia,2,8,1,1
2020-03-30,Roraima,0,16,0,0
2020-03-30,Rio Grande do Sul,24,254,2,4
2020-03-30,Santa Catarina,22,219,1,2
2020-03-30,Sergipe,2,18,0,0
2020-03-30,São Paulo,66,1517,15,113
2020-03-30,Tocantins,1,11,0,0
2020-03-31,Acre,1,42,0,0
2020-03-31,Alagoas,1,18,1,1
2020-03-31,Amazonas,24,175,1,3
2020-03-31,Amapá,2,10,0,0
2020-03-31,Bahia,41,217,0,2
2020-03-31,Ceará,19,401,2,7
2020-03-31,Distrito Federal,21,333,1,3
2020-03-31,Espírito Santo,12,97,0,0
2020-03-31,Goiás,5,65,0,1
2020-03-31,Maranhão,21,51,0,1
2020-03-31,Minas Gerais,14,275,1,2
2020-03-31,Mato Grosso do Sul,4,48,1,1
2020-03-31,Mato Grosso,7,25,0,0
2020-03-31,Pará,8,34,0,0
2020-03-31,Paraíba,1,18,1,1
2020-03-31,Pernambuco,10,87,0,6
2020-03-31,Piauí,0,18,0,4
2020-03-31,Paraná,25,185,0,3
2020-03-31,Rio de Janeiro,51,708,5,23
2020-03-31,Rio Grande do Norte,5,82,0,1
2020-03-31,Rondônia,1,9,0,1
2020-03-31,Roraima,0,16,0,0
2020-03-31,Rio Grande do Sul,51,305,0,4
2020-03-31,Santa Catarina,16,235,0,2
2020-03-31,Sergipe,1,19,0,0
2020-03-31,São Paulo,822,2339,23,136
2020-03-31,Tocantins,1,12,0,0
2020-04-01,Acre,1,43,0,0
2020-04-01,Alagoas,0,18,0,1
2020-04-01,Amazonas,25,200,0,3
2020-04-01,Amapá,1,11,0,0
2020-04-01,Bahia,29,246,0,2
2020-04-01,Ceará,44,445,2,9
2020-04-01,Distrito Federal,37,370,1,4
2020-04-01,Espírito Santo,23,120,0,0
2020-04-01,Goiás,8,73,0,1
2020-04-01,Maranhão,19,70,0,1
2020-04-01,Minas Gerais,39,314,1,3
2020-04-01,Mato Grosso do Sul,3,51,0,1
2020-04-01,Mato Grosso,3,28,0,0
2020-04-01,Pará,7,41,1,1
2020-04-01,Paraíba,3,21,0,1
2020-04-01,Pernambuco,8,95,2,8
2020-04-01,Piauí,1,19,0,4
2020-04-01,Paraná,44,229,0,3
2020-04-01,Rio de Janeiro,124,832,5,28
2020-04-01,Rio Grande do Norte,10,92,1,2
2020-04-01,Rondônia,0,9,0,1
2020-04-01,Roraima,10,26,0,0
2020-04-01,Rio Grande do Sul,11,316,1,5
2020-04-01,Santa Catarina,12,247,0,2
2020-04-01,Sergipe,3,22,0,0
2020-04-01,São Paulo,642,2981,28,164
2020-04-01,Tocantins,0,12,0,0
2020-04-02,Acre,2,45,0,0
2020-04-02,Alagoas,0,18,0,1
2020-04-02,Amazonas,29,229,0,3
2020-04-02,Amapá,1,12,0,0
2020-04-02,Bahia,21,267,1,3
2020-04-02,Ceará,118,563,12,21
2020-04-02,Distrito Federal,30,400,1,5
2020-04-02,Espírito Santo,19,139,2,2
2020-04-02,Goiás,0,73,0,1
2020-04-02,Maranhão,10,80,0,1
2020-04-02,Minas Gerais,56,370,1,4
2020-04-02,Mato Grosso do Sul,2,53,0,1
2020-04-02,Mato Grosso,13,41,0,0
2020-04-02,Pará,8,49,0,1
2020-04-02,Paraíba,8,29,0,1
2020-04-02,Pernambuco,11,106,1,9
2020-04-02,Piauí,0,19,0,4
2020-04-02,Paraná,29,258,1,4
2020-04-02,Rio de Janeiro,160,992,13,41
2020-04-02,Rio Grande do Norte,14,106,0,2
2020-04-02,Rondônia,1,10,0,1
2020-04-02,Roraima,4,30,0,0
2020-04-02,Rio Grande do Sul,70,386,0,5
2020-04-02,Santa Catarina,34,281,3,5
2020-04-02,Sergipe,2,24,2,2
2020-04-02,São Paulo,525,3506,24,188
2020-04-02,Tocantins,0,12,0,0
2020-04-03,Acre,1,46,0,0
2020-04-03,Alagoas,5,23,1,2
2020-04-03,Amazonas,31,260,4,7
2020-04-03,Amapá,7,19,0,0
2020-04-03,Bahia,23,290,3,6
2020-04-03,Ceará,95,658,1,22
2020-04-03,Distrito Federal,19,419,1,6
2020-04-03,Espírito Santo,14,153,3,5
2020-04-03,Goiás,15,88,1,2
2020-04-03,Maranhão,7,87,0,1
2020-04-03,Minas Gerais,27,397,2,6
2020-04-03,Mato Grosso do Sul,7,60,0,1
2020-04-03,Mato Grosso,3,44,1,1
2020-04-03,Pará,26,75,0,1
2020-04-03,Paraíba,3,32,0,1
2020-04-03,Pernambuco,30,136,1,10
2020-04-03,Piauí,3,22,0,4
2020-04-03,Paraná,49,307,1,5
2020-04-03,Rio de Janeiro,82,1074,6,47
2020-04-03,Rio Grande do Norte,70,176,2,4
2020-04-03,Rondônia,0,10,0,1
2020-04-03,Roraima,7,37,1,1
2020-04-03,Rio Grande do Sul,24,410,1,6
2020-04-03,Santa Catarina,20,301,0,5
2020-04-03,Sergipe,3,27,0,2
2020-04-03,São Paulo,542,4048,31,219
2020-04-03,Tocantins,1,13,0,0
2020-04-04,Acre,0,46,0,0
2020-04-04,Alagoas,0,23,0,2
2020-04-04,Amazonas,51,311,5,12
2020-04-04,Amapá,10,29,1,1
2020-04-04,Bahia,46,336,1,7
2020-04-04,Ceará,87,745,1,23
2020-04-04,Distrito Federal,37,456,1,7
2020-04-04,Espírito Santo,13,166,1,6
2020-04-04,Goiás,15,103,0,2
2020-04-04,Maranhão,8,95,1,2
2020-04-04,Minas Gerais,33,430,0,6
2020-04-04,Mato Grosso do Sul,2,62,0,1
2020-04-04,Mato Grosso,16,60,0,1
2020-04-04,Pará,7,82,0,1
2020-04-04,Paraíba,2,34,2,3
2020-04-04,Pernambuco,40,176,4,14
2020-04-04,Piauí,2,24,0,4
2020-04-04,Paraná,94,401,2,7
2020-04-04,Rio de Janeiro,172,1246,11,58
2020-04-04,Rio Grande do Norte,39,215,2,6
2020-04-04,Rondônia,1,11,0,1
2020-04-04,Roraima,5,42,0,1
2020-04-04,Rio Grande do Sul,8,418,1,7
2020-04-04,Santa Catarina,55,356,5,10
2020-04-04,Sergipe,5,32,1,3
2020-04-04,São Paulo,418,4466,41,260
2020-04-04,Tocantins,3,16,0,0
2020-04-05,Acre,2,48,0,0
2020-04-05,Alagoas,5,28,0,2
2020-04-05,Amazonas,106,417,3,15
2020-04-05,Amapá,3,32,0,1
2020-04-05,Bahia,65,401,2,9
2020-04-05,Ceará,215,960,12,35
2020-04-05,Distrito Federal,12,468,0,7
2020-04-05,Espírito Santo,28,194,0,6
2020-04-05,Goiás,12,115,1,3
2020-04-05,Maranhão,37,132,0,2
2020-04-05,Minas Gerais,68,498,0,6
